time,X_value,Y_value,Z_value
55.071,-2.21800,-2.06341,-2.45533
55.097,0.51407,-1.05664,-0.55655
55.100,0.56104,1.41428,1.81199
55.115,-0.53971,0.77299,4.60111
55.122,-1.03791,0.31596,1.53658
55.141,1.96346,0.87575,1.58581
55.151,2.43005,0.04063,1.49986
55.167,0.69076,-0.39021,-0.61067
55.172,-1.28533,0.07317,0.42234
55.192,-3.11534,1.32496,-1.44246
55.192,-3.11534,1.32496,-1.44246
55.209,-0.78831,-0.04692,-3.03897
55.241,-2.00222,-0.12126,-0.94967
55.242,0.79585,0.74820,2.96159
55.242,-0.97632,0.54244,3.12202
55.242,-0.97632,0.54244,3.12202
55.247,3.84151,0.44571,2.44353
55.267,4.05832,-1.76200,-2.52912
55.267,4.05832,-1.76200,-2.52912
55.276,0.79943,-1.65746,-3.15848
55.287,-0.76805,-0.35016,-0.82792
55.293,-4.82125,-2.20190,-2.31971
55.311,-6.42428,-0.37325,1.97044
55.321,-1.70177,-0.66472,-3.10425
55.339,1.04070,0.37610,-1.16032
55.342,3.96569,-0.05824,-1.13927
55.361,4.61945,-1.65593,-0.44136
55.361,4.61945,-1.65593,-0.44136
55.367,-0.19842,1.30958,2.53098
55.388,-1.77068,-1.02938,-3.60397
55.389,-1.77068,-1.02938,-3.60397
55.394,-0.31217,-0.75739,-3.61830
55.409,-0.29552,-0.74089,-3.61807
55.420,0.60027,1.49870,0.81395
55.436,-0.40640,-0.34750,-3.19948
55.444,0.15513,-0.17994,1.42572
55.461,1.88431,-1.22541,-1.19891
55.475,1.71616,0.95974,0.88011
55.506,1.34527,-1.00830,-1.88212
55.506,-0.31496,-0.19859,0.87594
55.510,-0.58836,-1.08578,-0.37775
55.510,-0.58836,-1.08578,-0.37775
55.521,1.37399,-1.84747,-1.35911
55.538,0.23809,4.23623,1.16289
55.542,-0.43590,-0.09878,-0.85919
55.561,-1.50746,-1.48768,1.33981
55.561,-1.50746,-1.48768,1.33981
55.568,0.43276,-2.09667,-2.02444
55.588,1.75946,0.08893,0.31090
55.588,1.75946,0.08893,0.31090
55.593,-1.04919,-2.02229,-0.96661
55.609,-0.31771,-0.38718,1.08420
55.615,2.19647,0.00194,-0.14434
55.649,2.19379,0.03767,-0.03602
55.649,2.17119,0.03369,-0.03458
55.656,-0.31340,0.68084,-2.19232
55.661,-1.53345,1.84003,1.92767
55.683,0.68058,0.08210,-1.05964
55.683,0.68058,0.08210,-1.05964
55.688,-1.98162,-0.10936,2.56679
55.708,-1.50420,0.54427,2.18554
55.708,-1.50420,0.54427,2.18554
55.715,-1.04035,0.70891,-0.58916
55.743,2.77567,1.27532,2.36644
55.744,2.86839,-1.56501,-1.90429
55.797,2.81904,-1.54065,-1.89832
55.797,-0.95712,-1.47665,-4.37744
55.797,-2.09740,0.27535,0.17132
55.798,-2.92937,-1.07316,-1.77708
55.810,-2.39124,0.06421,-1.80353
55.811,-1.03497,0.26357,-2.04380
55.832,1.20331,-1.07653,-3.45313
55.832,1.20331,-1.07653,-3.45313
55.840,1.51091,-0.97101,1.47262
55.860,1.11757,0.36225,4.12971
55.862,-1.94920,-2.03784,-3.42074
55.891,-1.01577,-0.37749,-2.00829
55.891,-1.01577,-0.37749,-2.00829
55.891,-0.38850,-0.18142,-2.86064
55.906,-0.08034,-0.34496,-2.39946
55.914,-0.21344,0.38166,3.66135
55.930,-1.73758,-1.40190,-2.00542
55.935,1.16421,1.46811,0.48926
55.951,2.87384,-0.43773,-0.77199
55.961,1.82508,-1.07670,-1.61726
55.979,0.43969,-0.42521,1.17670
55.988,-1.74530,-0.75392,-1.85023
56.020,0.82778,-0.18922,3.55421
56.020,0.82778,-0.18922,3.55421
56.020,0.88353,1.68216,-0.44442
56.027,1.66470,2.66041,-3.53193
56.028,1.66470,2.66041,-3.53193
56.033,-1.85649,-1.16785,1.13003
56.054,-0.80543,-2.11127,0.59270
56.061,1.22458,0.52065,-0.29229
56.077,-1.44640,0.23733,0.12415
56.086,-0.72190,0.68291,1.96942
56.102,-0.55962,-1.20835,-1.46458
56.114,1.97192,-0.14630,-3.28050
56.143,1.84363,0.84706,-0.89229
56.143,-0.04442,0.97786,-0.87283
56.148,-1.87905,0.88441,0.22750
56.153,-0.41406,-0.84747,-1.60152
56.169,-0.68429,1.37780,0.99190
56.176,-1.87410,-0.27255,-1.16018
56.192,-0.11312,-0.95396,-0.82648
56.201,-2.69830,0.64736,4.23679
56.217,2.95353,-1.55196,-3.61833
56.222,4.31031,0.80763,0.84873
56.256,4.41307,-1.38494,-2.52517
56.256,4.41307,-1.38494,-2.52517
56.257,-2.00802,0.80334,0.09063
56.269,-5.45691,0.20975,-1.03473
56.270,-5.45691,0.20975,-1.03473
56.318,-5.17714,1.69061,1.79088
56.318,-2.21002,1.19721,-1.76832
56.319,1.47869,2.39497,1.49689
56.319,1.43503,2.33155,1.49716
56.319,1.21504,-0.24789,-0.27421
56.328,1.19950,1.83208,4.71826
56.333,2.95467,-1.26138,1.52461
56.350,1.02071,-1.26858,-2.04506
56.359,-0.81111,-0.74465,-2.59078
56.378,-1.83516,0.29957,1.15557
56.382,-1.05572,0.01399,-0.23507
56.406,0.74824,0.19684,0.96477
56.407,0.74824,0.19684,0.96477
56.412,0.07873,0.47613,3.54310
56.425,0.33769,-2.25637,-1.61321
56.433,-1.05701,-0.30690,0.40808
56.448,0.71407,-1.32290,-1.01106
56.453,1.31738,0.23872,1.58039
56.471,-0.06778,-1.00699,-2.20809
56.481,0.09458,-0.26891,1.52206
56.499,-2.27773,2.29884,0.39098
56.507,-1.69364,2.25308,1.02425
56.535,1.16337,-0.40968,1.40234
56.535,1.16337,-0.40968,1.40234
56.535,0.96420,-0.38941,1.19061
56.546,0.40274,1.12097,-0.33534
56.555,-1.78007,-0.79186,0.75906
56.568,-3.24913,-0.43749,1.88822
56.574,-0.12025,-1.90666,-3.49155
56.591,1.72175,0.15698,4.57268
56.599,0.73316,0.05604,-1.41025
56.617,-0.26902,0.51746,0.39550
56.622,1.26626,-0.34914,-0.93408
56.646,0.67245,-0.73514,0.35385
56.655,-2.30178,0.43767,-2.51863
56.678,-2.67281,1.14800,-0.50667
56.678,-2.85044,1.71436,4.44649
56.689,0.65875,0.94320,1.39021
56.695,3.95358,0.10174,0.39178
56.711,3.77817,0.14131,0.40837
56.721,-0.48457,-0.16078,-3.01536
56.739,-0.85198,1.46615,-0.42976
56.743,-2.32303,0.09121,-3.89309
56.761,-2.07232,1.26986,2.72048
56.776,-1.84574,1.00636,-2.33837
56.787,0.21417,0.95265,-1.77299
56.802,2.84506,0.85448,3.20471
56.808,2.31336,-1.22037,0.53971
56.813,2.60834,-0.40926,2.83705
56.831,0.95067,-0.38821,1.64362
56.840,-2.19503,-0.76933,-4.47883
56.856,-1.25870,1.65847,-1.35118
56.863,-1.03994,0.67875,0.05948
56.885,1.07953,0.23293,0.81011
56.894,1.36176,0.10882,0.41403
56.910,-0.25222,0.64757,3.94659
56.917,1.02731,1.02622,-1.20917
56.965,1.13180,1.48872,0.82250
56.965,1.25088,-1.21890,-4.46140
56.965,0.27668,-0.17779,2.67668
56.965,-0.92540,-1.94181,-2.66751
56.978,-1.00233,2.48989,2.02011
56.984,-2.18912,2.22045,-2.60883
57.004,0.35489,-0.60045,-3.31537
57.004,0.35489,-0.60045,-3.31537
57.009,-0.01564,-3.11927,-1.81931
57.036,2.48683,0.32527,1.40726
57.036,2.48683,0.32527,1.40726
57.037,-0.55220,0.52289,-0.24187
57.049,-2.32723,-1.14248,0.63463
57.054,-3.30117,-1.77521,-1.91390
57.072,0.59521,-0.22551,4.54802
57.081,2.88639,-1.75132,-5.36583
57.099,1.35123,2.36748,4.63082
57.103,-1.90815,-2.75469,-2.10636
57.122,-0.35010,-0.06676,-0.28400
57.122,-0.35010,-0.06676,-0.28400
57.133,1.98791,-2.82048,-4.95859
57.149,-0.30117,-0.22446,3.65776
57.166,-1.17237,1.33901,5.80631
57.204,-0.36300,-1.48087,-3.79592
57.205,-0.37894,-1.50457,-3.79584
57.205,2.76952,0.00439,-0.44913
57.205,2.03675,0.37473,-0.25345
57.219,-0.59586,-0.75272,-3.62497
57.224,-3.75181,1.61507,2.23085
57.242,-3.94373,-1.03097,-5.12084
57.253,-1.71760,1.07008,-0.87284
57.267,-0.07996,1.94386,2.63991
57.275,1.90316,1.14089,2.16928
57.293,0.74785,0.66325,5.06596
57.294,-0.44502,-0.77571,0.85206
57.322,-0.30850,1.16110,-0.11283
57.322,0.27556,-0.22512,-3.13693
57.341,0.13046,-1.29800,-2.95020
57.343,-0.26242,0.97166,-7.31366
57.363,0.52360,2.05129,1.63744
57.363,0.52360,2.05129,1.63744
57.371,-0.22694,2.07864,7.39682
57.389,-1.30561,0.45104,0.51369
57.396,-0.53295,0.65715,-0.69065
57.411,0.50061,-0.87259,-3.02171
57.418,-0.06193,1.54992,1.67474
57.437,1.01021,1.16691,3.86406
57.441,0.00866,-0.25245,2.90641
57.457,0.71777,-0.15548,-0.40691
57.463,-0.76559,1.82467,-2.58786
57.482,-1.16178,3.40065,2.41482
57.482,-1.16178,3.40065,2.41482
57.491,0.13354,-3.82701,-0.40833
57.510,-1.12562,-2.00697,1.95549
57.516,1.09360,1.92187,2.06465
57.532,-0.52382,-0.39891,-3.56725
57.535,-1.05352,-0.37368,-1.48018
57.567,0.38563,0.92933,3.46294
57.567,0.67491,-2.09104,-3.88231
57.590,0.32904,1.20104,2.50588
57.590,-0.17907,-0.48632,-2.84710
57.603,-0.93996,0.02109,0.70650
57.603,-0.93996,0.02109,0.70650
57.612,0.01087,0.96326,0.35310
57.626,0.42910,-1.04988,-1.57172
57.634,-0.78910,0.38624,3.47348
57.654,-0.21206,-0.45990,1.56386
57.654,-0.21206,-0.45990,1.56386
57.661,1.96211,1.04845,1.64628
57.685,1.05594,-0.96930,-0.53165
57.686,1.05594,-0.96930,-0.53165
57.686,0.34579,-1.03635,-0.27959
57.700,0.37445,-0.98859,-0.27859
57.706,-3.77687,-0.26293,-0.90059
57.721,-5.39001,1.67833,1.81007
57.725,-3.36060,-1.38853,-5.79893
57.741,1.14329,1.06712,-0.77736
57.752,1.76235,-0.17036,1.96741
57.767,1.71572,0.42960,-0.76675
57.779,1.80959,1.02782,5.62087
57.795,0.76048,-2.92245,2.24611
57.803,-1.05408,-2.35768,-1.26091
57.831,-1.60543,-0.39268,2.17007
57.832,-1.51273,-0.58724,-4.40897
57.881,-0.99052,1.94974,2.93545
57.881,-0.99052,1.94974,2.93545
57.881,0.82355,0.50025,-0.37122
57.884,1.30920,1.50038,0.78571
57.884,1.42155,-0.13252,-3.30641
57.890,1.40974,1.29107,1.29483
57.896,-0.36345,-0.64850,-1.87945
57.912,-0.07897,2.40356,2.95825
57.922,-0.05155,-1.03602,0.69902
57.938,-0.12402,-1.60003,0.49710
57.945,-1.24466,-0.63155,-1.61959
57.983,0.24438,4.24849,0.97245
57.983,-0.05742,-0.71898,-2.37966
57.986,-0.01079,-1.77933,0.52077
57.994,0.38511,-2.33267,-3.46093
58.014,2.02408,2.13404,3.17890
58.014,2.02408,2.13404,3.17890
58.022,0.49865,-1.37653,-2.42195
58.040,-0.22923,0.43886,6.13197
58.046,1.41427,-2.19940,-3.10323
58.065,1.94633,1.39885,-2.90071
58.075,0.08429,-0.66215,-2.59250
58.098,-0.64756,1.42944,4.27523
58.098,-2.05818,1.11205,-0.87714
58.145,0.43423,0.87213,0.40317
58.145,0.12323,0.19709,0.44150
58.145,0.32451,-0.39522,1.12414
58.145,3.20625,0.30095,-0.86636
58.163,0.08189,-0.16184,0.59641
58.163,0.08189,-0.16184,0.59641
58.173,0.21765,-0.97685,-0.94808
58.190,0.00633,-1.63894,-2.28496
58.193,-1.97666,0.17048,-2.63069
58.213,-3.26018,-0.90398,-1.11257
58.213,-3.26018,-0.90398,-1.11257
58.222,-1.89412,-0.07790,-1.19069
58.237,-1.60603,1.28861,-0.65398
58.245,3.74989,-0.62087,1.16512
58.260,2.82522,1.25158,3.93428
58.267,0.39595,-1.32821,1.15031
58.281,-0.07877,-0.99094,0.94276
58.289,-0.41884,-0.72327,-0.40735
58.305,-0.64935,-1.60588,-4.44490
58.313,-0.04966,-0.73817,-5.43979
58.327,-0.12363,-0.52690,-4.71360
58.340,1.11856,2.53406,6.19308
58.360,1.06868,-2.46168,-2.54697
58.394,1.36792,0.05111,-0.43958
58.394,1.57858,0.04876,-0.61140
58.394,-1.71355,-0.38276,0.68923
58.403,-0.13814,0.25626,1.73562
58.413,0.08343,-1.01938,-0.54216
58.427,1.65279,-2.51299,-1.65259
58.434,0.44654,0.94069,1.60153
58.453,-0.21335,3.16365,-1.87073
58.453,-0.21335,3.16365,-1.87073
58.465,-0.62032,1.11277,1.00512
58.481,0.07527,-2.67408,-0.38365
58.487,1.20303,-2.29465,-3.48381
58.528,1.60822,1.34018,2.87483
58.529,-2.20354,0.12458,-1.99601
58.529,-2.11897,0.11540,-2.00392
58.536,0.87077,-2.50428,-0.92218
58.546,1.26771,0.64908,-1.44217
58.553,0.05225,0.12012,-0.66627
58.569,-0.73123,1.41439,0.66767
58.579,-1.95031,1.25420,1.24744
58.593,-0.50572,0.98188,-1.68218
58.604,0.87500,0.64377,-0.63354
58.633,0.20565,0.59844,5.86378
58.633,0.20565,0.59844,5.86378
58.633,2.66967,0.38572,-1.29237
58.644,3.01314,2.10448,2.13826
58.663,2.52645,-1.50310,-3.43219
58.669,2.55046,-1.20164,-1.19973
58.675,-2.75885,-0.73549,-4.45223
58.696,-3.98132,1.81494,0.07456
58.696,-3.98132,1.81494,0.07456
58.706,-2.58570,-0.05472,-1.02438
58.720,-1.54167,-0.06767,-0.67832
58.721,-1.54167,-0.06767,-0.67832
58.726,-0.52075,0.77232,-1.42552
58.740,1.49482,-0.27471,-0.42782
58.747,1.70862,1.07297,4.25506
58.786,0.84712,-1.00986,5.38382
58.786,1.00171,-0.49052,-0.35910
58.786,1.01408,-0.44117,-0.35671
58.792,-2.68455,-0.46028,4.43013
58.809,-1.03276,-0.76478,0.19471
58.817,-0.48930,-1.64024,-6.15385
58.834,0.54167,4.29160,8.24898
58.843,-0.39101,-1.36496,0.64759
58.860,-0.73170,0.80345,1.14716
58.867,1.08208,-0.11164,-3.39585
58.902,1.80276,-0.16262,-2.78856
58.902,1.45750,2.01060,1.65369
58.926,-2.02938,-1.00564,2.69495
58.926,-1.62512,-1.37903,1.26351
58.934,-1.68976,-3.00299,-1.53465
58.934,-1.68976,-3.00299,-1.53465
58.942,-1.00536,1.98612,-3.95045
58.959,-1.39606,0.57514,-0.13401
58.966,1.34716,-2.43921,6.21135
58.982,-3.34520,-3.60095,-2.58599
58.986,3.46217,1.83876,-2.89838
59.005,3.33592,1.80671,-2.89526
59.027,-1.18785,1.94661,3.56941
59.028,-0.84029,-1.63994,1.46094
59.051,2.88151,0.31979,0.11909
59.051,2.12887,1.13918,-1.74446
59.075,-0.33192,0.88160,2.77376
59.075,-0.31275,0.83229,2.76873
59.082,-0.59351,0.03626,-1.54583
59.096,0.53726,0.61864,0.43706
59.107,0.70632,1.12432,4.59965
59.120,2.15281,-0.87335,0.86489
59.126,2.76374,1.05090,-1.01361
59.141,1.77487,0.51191,-1.02085
59.148,2.54407,-0.47470,-0.04862
59.176,-0.20624,-1.82378,-1.81732
59.176,-2.07436,-0.05866,-1.72526
59.188,-3.98789,-0.96160,-2.23721
59.193,-2.91685,1.32911,1.61299
59.212,-1.93532,-0.82379,-2.31720
59.212,-1.93532,-0.82379,-2.31720
59.224,1.36026,0.96003,-0.66238
59.237,2.71980,-0.69511,0.19306
59.245,2.91561,0.93464,5.56016
59.260,2.09678,0.04697,3.99325
59.267,1.24582,-1.15361,-2.28138
59.283,-0.44293,0.10247,-4.10840
59.292,-2.13694,0.41302,-2.86817
59.308,-1.48399,0.32683,-1.37739
59.314,0.10069,0.38528,2.86030
59.333,0.61728,0.76589,1.97908
59.345,-0.27300,1.92958,0.46363
59.358,-0.86549,-1.29515,-3.44867
59.367,2.19162,-0.18116,-1.86685
59.381,0.50470,1.33992,1.57787
59.388,0.26789,-1.74116,-2.29308
59.406,-1.40277,-0.99573,1.01537
59.420,-2.37812,-3.32894,-5.71355
59.445,-0.02259,2.25273,1.00197
59.445,1.16843,2.39220,-1.18651
59.454,-0.48886,-1.43478,-2.36161
59.466,-1.93716,-3.00065,-1.16285
59.480,1.30172,-0.34096,-0.05692
59.487,-0.10507,-1.00434,-3.16725
59.502,-0.90162,0.72230,3.72603
59.509,0.72722,-0.86992,-2.58280
59.526,1.99009,-0.05308,-0.30078
59.536,2.85612,1.47771,-1.77431
59.562,0.52960,-1.08952,-2.03071
59.563,-2.32593,0.09958,-1.12195
59.602,-0.24023,-0.63639,-1.54360
59.602,2.11954,0.04396,-0.08000
59.602,-0.24509,0.74621,4.41312
59.606,0.51191,1.91131,4.52701
59.621,1.04861,0.08741,-1.24625
59.626,0.78655,-0.73493,-2.92820
59.643,2.56048,0.76996,1.46053
59.655,-1.19480,0.81592,1.01806
59.670,-3.28997,0.92141,-0.16752
59.680,-3.40596,-1.43368,-2.66988
59.693,-3.02070,3.75452,3.42825
59.706,-3.00175,3.75179,3.42630
59.718,1.50091,4.60723,5.03688
59.727,1.78262,-1.28511,-1.42206
59.743,2.03792,1.11777,4.35511
59.747,1.18196,0.80366,4.63793
59.764,-0.62059,-1.88882,-2.19992
59.774,-1.89527,1.60266,1.30558
59.791,-0.15046,-1.91334,-5.30601
59.797,-0.74648,1.94600,0.60900
59.815,-2.37296,0.38285,0.87865
59.832,0.28172,1.53097,1.41522
59.837,1.80308,-1.25652,-3.59153
59.844,1.65740,1.00163,-1.09072
59.865,1.76522,1.22642,-2.54254
59.865,1.76522,1.22642,-2.54254
59.871,-1.78240,0.68996,2.85620
59.891,-0.22375,-0.43122,1.11480
59.891,-0.22375,-0.43122,1.11480
59.896,-0.44836,-0.30720,1.52806
59.916,-0.62579,-0.40497,-3.66500
59.924,-2.09436,2.86215,-1.49374
59.953,-2.33009,2.67429,2.51802
59.954,2.87689,-3.95338,-1.52773
59.990,2.78440,-3.83959,-1.51702
59.990,0.21599,0.56758,-3.36001
59.990,-1.06364,-1.26614,-5.21473
59.995,-0.53112,-3.61628,-3.53224
60.015,3.20605,-0.31601,0.22333
60.015,3.20605,-0.31601,0.22333
60.026,2.34078,2.27870,0.06192
60.041,-1.56375,-1.39134,-4.08226
60.046,-2.13068,0.45087,-1.40803
60.073,-0.14624,-1.09984,-1.69694
60.073,-0.14624,-1.09984,-1.69694
60.073,2.29164,1.17698,2.95813
60.094,0.44368,-0.83836,-0.53783
60.095,0.44368,-0.83836,-0.53783
60.098,0.75169,0.53096,3.79125
60.114,0.91950,-1.19681,-0.58292
60.128,0.55326,-0.75318,-0.11903
60.139,-0.60965,-1.71574,-3.31904
60.146,-3.27953,-1.21271,0.00835
60.164,-2.25909,0.58308,0.90107
60.175,-1.78780,-0.61195,1.63167
60.191,-0.95104,-0.67448,-5.38468
60.198,0.87361,0.44009,1.83605
60.221,-0.03377,0.79041,1.65002
60.221,-0.03377,0.79041,1.65002
60.224,2.67751,0.41654,5.73478
60.238,2.23346,-0.48231,1.82467
60.245,0.40813,-0.97265,-0.86506
60.270,-0.11909,-0.48099,-2.76816
60.270,-0.11909,-0.48099,-2.76816
60.275,-1.06016,-0.11475,-0.99245
60.293,-0.43812,1.19734,0.57016
60.294,-0.43812,1.19734,0.57016
60.297,-1.00414,0.92173,1.46380
60.315,0.81011,0.34175,1.32028
60.332,1.58492,0.70710,-0.58893
60.354,-0.64301,0.21523,-1.91700
60.354,-0.41165,1.00663,0.36910
60.363,0.78378,0.20756,-1.53827
60.374,0.59887,0.70858,2.28266
60.389,-1.61346,-1.39467,-3.43104
60.395,0.55806,0.06263,-1.91381
60.413,-0.01329,2.38355,-1.10781
60.425,-3.42920,2.09306,2.66223
60.438,-1.84097,-1.27489,-1.32078
60.445,2.56512,0.26767,2.07096
60.465,2.84105,-0.89313,-2.42464
60.465,2.84105,-0.89313,-2.42464
60.505,1.15826,0.30908,-2.19932
60.505,-0.95852,1.76497,2.63203
60.505,-0.95852,1.76497,2.63203
60.505,0.88288,-0.66866,-1.60908
60.511,2.59037,2.72545,3.14280
60.520,0.93483,-3.03209,-6.73415
60.532,-1.85958,3.14765,6.27540
60.537,-2.57583,1.20838,-0.37852
60.554,-2.99248,-3.15014,-5.74745
60.563,3.12816,0.26325,6.15014
60.582,0.54974,-3.28875,-3.52566
60.615,-1.05158,3.40606,9.54628
60.615,0.85899,-1.54157,-3.14747
60.615,1.85462,3.67458,8.28100
60.630,-0.45054,-5.40512,-10.51179
60.636,-2.12947,0.59243,0.10150
60.654,-1.91535,2.32535,2.83999
60.654,-1.91535,2.32535,2.83999
60.664,-1.40152,-0.10078,1.45988
60.685,0.63829,0.59624,-2.08616
60.687,2.25426,0.49867,-3.25322
60.722,2.22270,2.15113,4.52018
60.722,2.22270,2.15113,4.52018
60.723,0.75109,0.95591,4.18439
60.735,-0.36982,0.49873,0.85913
60.735,-0.36982,0.49873,0.85913
60.777,0.12789,-1.75055,-5.17505
60.777,0.31057,-0.32414,-4.64198
60.777,0.47017,1.40528,-0.79765
60.777,0.44623,1.34451,-0.79921
60.786,-0.50261,1.10111,3.94827
60.799,1.72343,0.55551,0.63634
60.806,0.32787,-1.32978,-0.21931
60.819,-0.34842,0.30688,0.80684
60.831,-0.40574,-1.30387,-3.40963
60.853,0.23565,1.61168,5.50454
60.889,1.73064,-1.04861,0.72998
60.889,1.72548,-1.54524,0.96886
60.892,-0.61396,-3.42893,-4.40782
60.894,0.34529,0.18978,4.02797
60.905,-0.61911,4.04959,1.08934
60.919,-2.20983,0.38962,-2.17925
60.928,1.41919,-4.71483,-1.68724
60.949,0.74526,-2.32246,-1.68365
60.949,0.74526,-2.32246,-1.68365
60.957,1.41029,4.53355,5.75982
60.988,1.26567,2.05158,5.20877
60.989,1.26567,2.05158,5.20877
60.989,0.41735,0.57561,4.52368
61.034,1.01291,-4.29212,-11.00634
61.035,1.41665,4.09807,7.52235
61.035,-1.41944,-0.21721,-3.08755
61.035,-0.76953,-0.58275,-0.99037
61.035,-1.90864,2.98735,6.61920
61.045,0.54710,1.90799,2.20178
61.059,1.46535,2.48597,4.87871
61.067,1.64146,-1.57780,-1.22018
61.088,2.75343,-0.04753,4.05141
61.096,0.64031,-1.61232,-4.44806
61.112,1.74568,1.09096,-1.21945
61.117,-0.81604,-1.25153,-4.25947
61.134,-3.67521,-0.55174,-2.97962
61.145,-4.61360,-1.05648,-6.33590
61.160,-1.91495,0.30728,1.04799
61.166,0.63355,1.17784,-1.25644
61.187,1.42727,0.70315,-4.70264
61.188,1.42727,0.70315,-4.70264
61.193,1.67017,-0.15259,2.14522
61.213,1.22438,2.18681,5.89338
61.218,-0.79097,-0.34804,-0.55293
61.233,-0.00472,-1.71430,-2.23299
61.251,-0.45800,-0.64967,-0.18967
61.302,-0.60263,0.24766,2.73840
61.303,-1.75383,-1.02336,-0.28510
61.303,-0.12736,0.87008,7.19822
61.303,2.37147,-0.70202,-2.17503
61.307,2.09486,-0.05271,0.57274
61.307,2.09486,-0.05271,0.57274
61.312,0.32865,-1.75990,-0.18252
61.331,-0.32167,0.10965,0.75957
61.331,-0.32167,0.10965,0.75957
61.338,-0.88896,-2.53170,0.54893
61.354,0.80443,-2.05153,-0.25490
61.358,-0.44548,-0.66217,0.01070
61.377,0.00627,-1.65417,-2.73001
61.386,-0.20400,1.80935,-0.83253
61.400,-1.11618,2.67942,-4.84851
61.406,0.08494,1.70617,8.94568
61.425,0.41977,-5.14348,-6.28149
61.426,0.41977,-5.14348,-6.28149
61.434,1.88496,-0.01041,1.72800
61.452,-1.15376,-0.36970,-2.10834
61.452,-1.15376,-0.36970,-2.10834
61.458,-1.69721,0.39641,3.42122
61.476,-0.17462,-2.10958,-1.90549
61.479,-0.12469,-0.69219,0.88272
61.510,-0.87173,1.15569,-0.09155
61.510,-0.79165,-0.21402,-3.63459
61.521,0.05934,1.56239,1.41480
61.564,-1.77935,0.63475,-3.48232
61.564,2.07643,3.06939,3.35096
61.564,0.36595,1.80572,2.05114
61.566,2.32653,-0.26645,-1.33405
61.575,1.73657,-0.01625,-3.31322
61.593,0.87154,0.51119,-3.03828
61.597,2.35215,2.51051,0.65949
61.616,0.39772,-1.74568,-2.84435
61.616,0.39772,-1.74568,-2.84435
61.630,-4.35439,-0.35813,1.58594
61.662,-4.28516,-1.01720,-3.64404
61.662,-0.97163,-1.01635,-1.02970
61.667,2.22742,-1.27222,-1.04247
61.667,2.22742,-1.27222,-1.04247
61.676,2.17296,1.48149,-0.30897
61.698,1.80205,-0.15363,-0.03400
61.699,0.38777,-0.83760,0.79212
61.716,0.55894,-2.25398,-3.81960
61.721,-0.90585,-0.27105,0.65079
61.739,-3.53393,-0.25787,0.55510
61.747,-3.00874,1.25926,-0.35363
61.771,-1.56945,0.47216,-1.54823
61.772,1.50826,-0.58350,2.39752
61.802,0.94872,-1.30303,0.10066
61.802,0.94872,-1.30303,0.10066
61.802,0.94378,-0.33965,-0.90121
61.809,0.73195,-0.05468,0.01162
61.818,1.29800,-0.42034,-1.49348
61.836,0.05467,0.88050,4.49167
61.843,-1.71325,-2.53848,-2.10127
61.857,-1.83910,-0.53163,-0.27887
61.859,-0.72122,-0.77705,0.38194
61.874,0.91038,0.15135,-3.57608
61.879,2.31904,3.75355,-0.89090
61.902,1.39671,2.27666,1.66474
61.914,0.13613,-1.04690,2.15814
61.942,0.26341,-0.76080,-1.36261
61.942,1.83855,-0.26315,-1.85808
61.945,1.90496,1.12562,0.10643
61.945,1.90496,1.12562,0.10643
61.958,-0.95410,1.13641,0.43098
61.970,0.38188,0.94090,-3.69812
61.979,0.00306,2.19256,-1.93400
61.994,-0.16130,-0.05805,-1.55199
61.999,-0.31505,0.42497,0.43449
62.016,-2.98587,1.41253,-0.07419
62.030,0.85403,1.41737,0.67775
62.074,0.82070,0.33866,2.07561
62.074,-1.32233,0.08247,0.49398
62.074,1.89283,-0.12286,1.49935
62.076,2.88109,-1.71708,-2.14230
62.091,2.75889,0.01153,-0.59444
62.098,0.93456,-1.29114,-2.52958
62.115,-2.49433,-0.89369,-1.15770
62.120,-2.46973,0.79049,-0.13448
62.137,-2.34959,0.78361,-0.14512
62.146,0.03270,0.96926,1.73858
62.164,0.38969,0.39331,0.64711
62.169,0.75393,0.44764,3.49781
62.213,0.45036,0.64342,5.01006
62.213,-0.74009,-1.85720,-0.15142
62.213,-0.77018,-3.38632,-2.87532
62.219,-0.12743,-0.96573,-4.52454
62.236,-1.17973,0.17174,-3.28991
62.242,-0.93438,1.16297,6.38177
62.257,-3.21431,-0.85732,0.20438
62.266,-2.37281,0.97065,1.96122
62.282,1.07079,-0.94846,1.31463
62.293,1.76893,0.81388,-0.73332
62.334,1.69783,0.07732,-2.57497
62.335,1.69783,0.07732,-2.57497
62.335,0.79745,-0.29041,-0.98521
62.335,1.18800,-0.63326,0.15496
62.339,-0.18918,-0.94290,2.46507
62.354,-1.65363,-4.06746,-2.70348
62.359,-1.73377,-0.67807,0.57983
62.376,-2.28787,3.87872,2.77176
62.385,1.25690,-0.70115,3.70199
62.401,2.13708,-0.58309,5.64824
62.409,0.35207,-4.91676,-4.25492
62.433,1.55405,0.34692,1.34678
62.433,1.55405,0.34692,1.34678
62.438,-1.00180,-2.06017,-2.13340
62.452,0.59930,0.82607,4.05851
62.458,0.73493,-1.85833,-3.57745
62.476,-0.64194,-0.55654,-0.60123
62.479,-0.59106,2.05652,0.69886
62.496,-2.53373,0.17513,-3.29472
62.508,-2.17600,-0.47622,2.96421
62.522,-1.10610,-1.78956,1.31262
62.528,1.52579,-0.84909,1.79355
